PID,Company Name,Order No,Item No,Customer No,Invoice No,Order Date,Invoice Date,Delivery Date,Rep ID,Sales,Cost,Margin,Quantity,Item Desc,PaymentMethod
18441,Lagozon Edutech Pvt Ltd,315857,10504,10008593,219034,03/06/20,03/08/20,03/11/20,167,9535,953,493,10,Tell Tale Limes,8
20058,Lagozon Edutech Pvt Ltd,315859,10419,10014810,219040,03/12/20,03/14/2020,03/17/2020,112,20,5,289,4,Big Time Frozen Peas,5
23080,Lagozon Edutech Pvt Ltd,315861,10868,10025302,219047,03/20/2020,03/22/2020,03/25/2020,108,1471,368,320,4,Nationeel Raspberry Fruit Roll,5
20056,Lagozon Edutech Pvt Ltd,315864,10377,10027381,219041,03/12/20,03/14/2020,03/17/2020,113,405,203,54,2,Moms Low Fat Bologna,7
20053,Lagozon Edutech Pvt Ltd,315866,10565,10015325,219043,03/12/20,03/14/2020,03/17/2020,121,1377,689,725,2,Atomic Mint Chocolate Bar,2
22584,Lagozon Edutech Pvt Ltd,315867,10988,10025037,219044,03/12/20,03/14/2020,03/17/2020,145,5,1,4,4,Even Better Havarti Cheese,4
22588,Lagozon Edutech Pvt Ltd,315868,10632,10017638,219046,03/19/2020,03/21/2020,03/24/2020,180,4691,1173,1322,4,Token Apple Juice,6
23087,Lagozon Edutech Pvt Ltd,315870,10051,10018867,219049,03/20/2020,03/22/2020,03/25/2020,158,0,0,562,4,Club Head Cheese,3
24195,Lagozon Edutech Pvt Ltd,315871,10972,10019066,219051,03/23/2020,03/25/2020,03/28/2020,108,133,67,53,2,Just Right Fancy Canned Clams,8
24204,Lagozon Edutech Pvt Ltd,315873,10171,10026268,219052,03/23/2020,03/25/2020,03/28/2020,134,829,414,148,2,High Top Summer Squash,1
24191,Lagozon Edutech Pvt Ltd,315874,10557,10020449,219053,03/23/2020,03/25/2020,03/28/2020,153,70,18,107,4,Fast Raspberry Fruit Roll,3
24196,Lagozon Edutech Pvt Ltd,315875,10588,10017638,219054,03/23/2020,03/25/2020,03/28/2020,180,1216,304,631,4,Colony English Muffins,5
25082,Lagozon Edutech Pvt Ltd,315877,10991,10024034,219058,03/26/2020,03/28/2020,03/28/2020,175,1800,900,433,2,Even Better Sharp Cheddar Cheese,9
25845,Lagozon Edutech Pvt Ltd,315878,10347,10002161,219059,03/28/2020,03/30/2020,03/31/2020,143,1799,899,714,2,Better Fancy Canned Sardines,4
25844,Lagozon Edutech Pvt Ltd,315880,10612,10020449,219061,03/28/2020,03/30/2020,04/02/20,153,26,13,43,2,Landslide Apple Butter,9
25843,Lagozon Edutech Pvt Ltd,315882,10981,10021203,219063,03/28/2020,03/30/2020,04/02/20,115,189,95,93,2,Even Better Low Fat Cottage Cheese,5
26306,Lagozon Edutech Pvt Ltd,315883,10731,10024477,219064,03/28/2020,03/30/2020,04/02/20,116,1186,593,668,2,Imagine Popsicles,3
26307,Lagozon Edutech Pvt Ltd,315884,10347,10015325,219065,03/29/2020,03/31/2020,04/03/20,121,88140,6296,4998,14,Better Fancy Canned Sardines,2
27059,Lagozon Edutech Pvt Ltd,315885,10546,10010923,219066,03/29/2020,03/31/2020,04/03/20,103,499,62,132,8,Fast Cheese Dip,2
7522,Lagozon Edutech Pvt Ltd,315886,10690,10024022,219068,03/30/2020,04/01/20,04/03/20,144,1665053,13875,21891,120,Cutting Edge Foot-Long Hot Dogs,5
23888,Lagozon Edutech Pvt Ltd,315889,10597,10020413,221603,02/03/20,02/05/20,02/08/20,116,248407,4968,6149,50,Landslide Brown Sugar,7
23892,Lagozon Edutech Pvt Ltd,315890,10626,10024270,225635,03/22/2020,03/24/2020,03/26/2020,119,115,58,35,2,Token Cream Soda,6
23995,Lagozon Edutech Pvt Ltd,315891,10626,10024270,225636,03/22/2020,03/24/2020,03/26/2020,119,115,58,39,2,Token Cream Soda,1
21276,Lagozon Edutech Pvt Ltd,315892,10826,10011979,225674,03/22/2020,03/24/2020,03/27/2020,145,557702,1162,153,480,Ebony Mandarin Oranges,10
9941,Lagozon Edutech Pvt Ltd,315893,10678,10011979,225675,03/22/2020,03/24/2020,03/27/2020,145,614779,1098,142,560,Gorilla 2% Milk,9
23981,Lagozon Edutech Pvt Ltd,315894,10607,10011979,220973,01/27/2020,01/29/2020,01/31/2020,145,178536,893,209,200,Landslide Columbian Coffee,8
15602,Lagozon Edutech Pvt Ltd,315895,10679,10011979,225676,03/22/2020,03/24/2020,03/27/2020,145,226800,151,652,1500,Gorilla Buttermilk,2
16674,Lagozon Edutech Pvt Ltd,315898,10626,10018363,223538,02/27/2020,02/29/2020,03/03/20,117,1036,173,101,6,Token Cream Soda,10
6303,Lagozon Edutech Pvt Ltd,315899,10626,10018363,223927,03/01/20,03/03/20,03/06/20,117,460,115,68,4,Token Cream Soda,2
6331,Lagozon Edutech Pvt Ltd,315900,10007,10009643,221109,01/31/2020,02/02/20,02/04/20,175,4123,172,714,24,Washington Diet Cola,4
27270,Lagozon Edutech Pvt Ltd,315901,10007,10009643,226453,03/30/2020,04/01/20,04/07/20,175,4123,172,714,24,Washington Diet Cola,5
11962,Lagozon Edutech Pvt Ltd,315902,10016,10025249,223539,02/27/2020,02/29/2020,03/03/20,181,17412,2176,833,8,Blue Label Canned Beets,3
8651,Lagozon Edutech Pvt Ltd,315904,10984,10024270,222780,02/16/2020,02/18/2020,02/21/2020,119,1247340,25986,14507,48,Even Better Jack Cheese,2
7988,Lagozon Edutech Pvt Ltd,315905,10714,10018363,221883,02/07/20,02/09/20,02/12/20,117,473,59,13,8,Imagine Frozen Cheese Pizza,3
4073,Lagozon Edutech Pvt Ltd,315906,10714,10018363,221740,02/06/20,02/08/20,02/11/20,117,118,30,6,4,Imagine Frozen Cheese Pizza,5
7402,Lagozon Edutech Pvt Ltd,315907,10714,10018363,222116,02/09/20,02/11/20,02/15/2020,117,30,15,3,2,Imagine Frozen Cheese Pizza,1
823,Lagozon Edutech Pvt Ltd,315908,10714,10018363,221989,02/08/20,02/10/20,02/13/2020,117,30,15,10,2,Imagine Frozen Cheese Pizza,4
12204,Lagozon Edutech Pvt Ltd,315909,10207,10002142,220631,01/24/2020,01/26/2020,01/28/2020,170,2185,546,352,4,High Top Sweet Onion,5
11867,Lagozon Edutech Pvt Ltd,315911,10714,10014810,222893,02/17/2020,02/19/2020,02/22/2020,112,118,30,6,4,Imagine Frozen Cheese Pizza,6
298,Lagozon Edutech Pvt Ltd,315912,10637,10020663,222652,02/15/2020,02/17/2020,02/20/2020,104,365,182,399,2,Radius Grits,7
4344,Lagozon Edutech Pvt Ltd,315914,10671,10011093,219466,01/10/20,01/12/20,01/15/2020,162,35785,1988,485,18,Gorilla Low Fat String Cheese,2
6593,Lagozon Edutech Pvt Ltd,315915,10507,10019942,220745,01/25/2020,01/27/2020,01/30/2020,125,438,219,128,2,Tell Tale Macintosh Apples,4
24190,Lagozon Edutech Pvt Ltd,315929,10688,10025062,221352,02/01/20,02/03/20,02/06/20,139,13748,687,312,20,Cutting Edge Low Fat Bologna,7
24192,Lagozon Edutech Pvt Ltd,315931,10912,10021936,219055,03/23/2020,03/25/2020,03/28/2020,155,1020,255,794,4,BBB Best Hot Chocolate,7
7360,Lagozon Edutech Pvt Ltd,315934,10598,10021412,219005,02/03/20,02/05/20,02/08/20,159,847,424,95,2,Landslide White Sugar,4
1915,Lagozon Edutech Pvt Ltd,315944,10300,10025039,220747,01/25/2020,01/27/2020,01/30/2020,141,1151594,11516,14368,100,Super Salt,2
17190,Lagozon Edutech Pvt Ltd,315947,10809,10019150,219903,01/16/2020,01/18/2020,01/21/2020,125,1116,279,160,4,Ebony Tomatos,9
3327,Lagozon Edutech Pvt Ltd,315951,10871,10002161,224070,03/02/20,03/04/20,03/07/20,143,1229,307,102,4,Nationeel Raisins,4
5163,Lagozon Edutech Pvt Ltd,315953,10850,10026581,220362,01/20/2020,01/22/2020,01/25/2020,175,21,10,50,2,Nationeel Cheese Crackers,6
9984,Lagozon Edutech Pvt Ltd,315955,10537,10022167,220947,01/27/2020,01/29/2020,02/01/20,154,469777,3091,888,152,Fast Lemon Cookies,4
213,Lagozon Edutech Pvt Ltd,315957,10344,10022167,222225,02/10/20,02/12/20,02/15/2020,154,8873610,12605,3945,704,Better Fancy Canned Anchovies,9
6102,Lagozon Edutech Pvt Ltd,315959,10644,10025269,219468,01/10/20,01/12/20,01/15/2020,167,183,92,53,2,Bravo Canned Tomatos,8
4163,Lagozon Edutech Pvt Ltd,315960,10849,10025575,221112,01/31/2020,02/02/20,02/04/20,136,21,10,47,2,Nationeel Graham Crackers,2
4169,Lagozon Edutech Pvt Ltd,315961,10938,10002142,220632,01/24/2020,01/26/2020,01/28/2020,170,4970,1242,1096,4,BBB Best Grape Jelly,2
18559,Lagozon Edutech Pvt Ltd,315962,10871,10011499,221377,02/02/20,02/04/20,02/06/20,104,1229,307,128,4,Nationeel Raisins,1
18591,Lagozon Edutech Pvt Ltd,315965,10591,10009633,224219,03/06/20,03/08/20,03/11/20,110,232,116,281,2,Colony Bagels,1
8764,Lagozon Edutech Pvt Ltd,315967,10591,10017576,224220,03/06/20,03/08/20,03/11/20,176,2088,348,880,6,Colony Bagels,9
2110,Lagozon Edutech Pvt Ltd,315968,10509,10025552,221884,02/07/20,02/09/20,02/12/20,134,1388860671,307270,313042,4520,Tell Tale Red Delcious Apples,5
2117,Lagozon Edutech Pvt Ltd,315971,10668,10023275,220029,01/17/2020,01/19/2020,01/22/2020,134,1897,949,263,2,Gorilla Jack Cheese,5
2237,Lagozon Edutech Pvt Ltd,315973,10637,10021911,224696,03/12/20,03/14/2020,03/17/2020,139,365,182,430,2,Radius Grits,6
2241,Lagozon Edutech Pvt Ltd,315975,10717,10000472,220134,01/18/2020,01/20/2020,01/17/2020,160,124,31,9,4,Imagine Frozen Carrots,1
19143,Lagozon Edutech Pvt Ltd,315976,10920,10000472,225646,03/22/2020,03/24/2020,03/27/2020,160,4016,502,208,8,BBB Best Tomato Sauce,1
1938,Lagozon Edutech Pvt Ltd,315977,10929,10027381,220135,01/18/2020,01/20/2020,01/23/2020,113,23,11,33,2,BBB Best Oregano,9
7507,Lagozon Edutech Pvt Ltd,315979,10190,10006919,219898,01/16/2020,01/18/2020,01/21/2020,149,23460864000,733152,377600,32000,High Top Dried Mushrooms,1
108734,Lagozon Edutech Pvt Ltd,315981,10173,10019066,221605,02/03/20,02/05/20,02/08/20,108,2552,425,747,6,High Top Asparagus,9
231,Lagozon Edutech Pvt Ltd,315982,10678,10019942,219234,01/04/20,01/06/20,01/09/20,125,55,28,78,2,Gorilla 2% Milk,5
11956,Lagozon Edutech Pvt Ltd,315986,10323,10019066,219469,01/10/20,01/12/20,01/15/2020,108,321,160,92,2,Best Oatmeal,2
9061,Lagozon Edutech Pvt Ltd,315987,10584,10000472,222773,02/16/2020,02/18/2020,02/21/2020,160,53670,2236,956,24,Walrus Light Beer,4
4684,Lagozon Edutech Pvt Ltd,315989,10974,10020663,221990,02/08/20,02/10/20,02/13/2020,104,3858,964,490,4,Just Right Fancy Canned Sardines,8
7077,Lagozon Edutech Pvt Ltd,315993,10928,10019900,220842,01/26/2020,01/28/2020,01/29/2020,144,889,222,296,4,BBB Best Apple Butter,4
25894,Lagozon Edutech Pvt Ltd,315995,10974,10015275,221379,02/02/20,02/04/20,02/05/20,160,217003,7233,3902,30,Just Right Fancy Canned Sardines,6
11513,Lagozon Edutech Pvt Ltd,316000,10838,10018363,226164,03/28/2020,03/30/2020,04/02/20,117,42,21,16,2,Curlew Scallops,3
9408,Lagozon Edutech Pvt Ltd,316001,10334,10018363,223430,02/24/2020,02/26/2020,02/29/2020,117,198,50,47,4,Better Noodle Soup,6
1279,Lagozon Edutech Pvt Ltd,316002,10173,10027381,221607,02/03/20,02/05/20,02/08/20,113,284,142,229,2,High Top Asparagus,4
9398,Lagozon Edutech Pvt Ltd,316003,10847,10018363,224071,03/02/20,03/04/20,03/07/20,117,3595,163,220,22,Nationeel Potato Chips,8
7993,Lagozon Edutech Pvt Ltd,316004,10417,10018363,221741,02/06/20,02/08/20,02/11/20,117,35,17,7,2,Big Time Frozen Broccoli,1
171,Lagozon Edutech Pvt Ltd,316005,10221,10018363,220650,01/24/2020,01/26/2020,01/29/2020,117,14667,1467,1439,10,Best Choice Sugar Cookies,6
167,Lagozon Edutech Pvt Ltd,316007,10211,10018363,221113,01/31/2020,02/02/20,02/04/20,117,8226,294,383,28,High Top Walnuts,4
517,Lagozon Edutech Pvt Ltd,316008,10476,10018363,220750,01/25/2020,01/27/2020,01/30/2020,117,166,83,42,2,Quick Seasoned Hamburger,8
3412,Lagozon Edutech Pvt Ltd,316009,10832,10021203,220487,01/23/2020,01/25/2020,01/28/2020,115,191,96,82,2,Ebony Fuji Apples,6
1086,Lagozon Edutech Pvt Ltd,316012,10221,10018363,220364,01/20/2020,01/22/2020,01/25/2020,117,2347,587,576,4,Best Choice Sugar Cookies,1
5063,Lagozon Edutech Pvt Ltd,316013,10476,10018363,220979,01/27/2020,01/29/2020,02/01/20,117,166,83,42,2,Quick Seasoned Hamburger,4
176,Lagozon Edutech Pvt Ltd,316014,10388,10018363,219352,01/10/20,01/12/20,01/15/2020,117,41,21,21,2,Urban Small Brown Eggs,10
11930,Lagozon Edutech Pvt Ltd,316015,10334,10008593,222788,02/16/2020,02/18/2020,02/22/2020,167,1238,124,118,10,Better Noodle Soup,2
2807,Lagozon Edutech Pvt Ltd,316016,10211,10008593,220255,01/19/2020,01/21/2020,01/25/2020,167,4197,210,274,20,High Top Walnuts,8
548,Lagozon Edutech Pvt Ltd,316017,10506,10018363,219789,01/13/2020,01/15/2020,01/18/2020,117,418,209,69,2,Tell Tale Almonds,6
3336,Lagozon Edutech Pvt Ltd,316018,10506,10018363,219550,01/11/20,01/13/2020,01/16/2020,117,418,209,69,2,Tell Tale Almonds,6
11501,Lagozon Edutech Pvt Ltd,316019,10715,10010923,220367,01/20/2020,01/22/2020,01/23/2020,103,156,78,3,2,Imagine Frozen Mushroom Pizza,10
4176,Lagozon Edutech Pvt Ltd,316020,10716,10010923,222655,02/15/2020,02/17/2020,02/20/2020,103,58,29,15,2,Imagine Apple Cinnamon Waffles,9
6362,Lagozon Edutech Pvt Ltd,316021,10382,10020864,220636,01/24/2020,01/26/2020,01/29/2020,105,4862297,13506,17363,360,Moms Roasted Chicken,6
16311,Lagozon Edutech Pvt Ltd,316022,10382,10020864,221238,01/31/2020,02/02/20,02/05/20,105,43760650,40519,52088,1080,Moms Roasted Chicken,6
108958,Lagozon Edutech Pvt Ltd,316026,10336,10011198,223808,02/29/2020,03/02/20,03/05/20,181,130,9,30,14,Better Chicken Noodle Soup,9
108946,Lagozon Edutech Pvt Ltd,316027,10348,10022167,219208,01/04/20,01/06/20,01/09/20,154,1963932,6062,6804,324,Better Rice Soup,3
8751,Lagozon Edutech Pvt Ltd,316028,10361,10022167,219209,01/04/20,01/06/20,01/09/20,154,256015,889,2124,288,Carlson Havarti Cheese,2
513,Lagozon Edutech Pvt Ltd,316033,10338,10018363,221885,02/07/20,02/09/20,02/12/20,117,61755,2059,680,30,Better Beef Soup,6
24029,Lagozon Edutech Pvt Ltd,316035,10626,10019066,222374,02/13/2020,02/15/2020,02/18/2020,108,115,58,57,2,Token Cream Soda,3
9556,Lagozon Edutech Pvt Ltd,316040,10177,10011979,225678,03/22/2020,03/24/2020,03/27/2020,145,16817566,31144,47931,540,High Top Prepared Salad,4
8760,Lagozon Edutech Pvt Ltd,316046,10733,10027381,219471,01/10/20,01/12/20,01/15/2020,113,37,18,15,2,Imagine Frozen Chicken Wings,10
6313,Lagozon Edutech Pvt Ltd,316049,10514,10021222,221887,02/07/20,02/09/20,02/12/20,109,5486272,13716,3378,400,Tell Tale Broccoli,4
8755,Lagozon Edutech Pvt Ltd,316050,10583,10021222,224848,03/13/2020,03/15/2020,03/18/2020,109,140127,3688,971,38,Walrus White Zinfandel Wine,7
5113,Lagozon Edutech Pvt Ltd,316051,10514,10021222,226047,03/27/2020,03/29/2020,04/01/20,109,3086028,10287,2534,300,Tell Tale Broccoli,10
6592,Lagozon Edutech Pvt Ltd,316056,10507,10002161,220981,01/27/2020,01/29/2020,02/01/20,143,438,219,128,2,Tell Tale Macintosh Apples,5
8763,Lagozon Edutech Pvt Ltd,316058,10699,10025062,221355,02/01/20,02/03/20,02/06/20,139,3439,430,532,8,Jumbo Small Brown Eggs,7
19697,Lagozon Edutech Pvt Ltd,316060,10382,10020864,221872,02/07/20,02/09/20,02/12/20,105,43760650,40519,52088,1080,Moms Roasted Chicken,10
16419,Lagozon Edutech Pvt Ltd,316061,10988,10013341,224542,03/09/20,03/11/20,03/14/2020,181,133261,4442,4823,30,Even Better Havarti Cheese,5
4704,Lagozon Edutech Pvt Ltd,316062,10548,10007536,219086,01/03/20,01/05/20,01/09/20,153,87105600,87106,104516,1000,Fast Mini Donuts,8
4716,Lagozon Edutech Pvt Ltd,316064,10405,10022687,220854,01/26/2020,01/28/2020,01/31/2020,179,30146,419,824,72,Big Time Apple Cinnamon Waffles,4
11961,Lagozon Edutech Pvt Ltd,316066,10690,10022687,222774,02/16/2020,02/18/2020,02/21/2020,179,16650,1388,1680,12,Cutting Edge Foot-Long Hot Dogs,2
16604,Lagozon Edutech Pvt Ltd,316067,10103,10022687,223918,03/01/20,03/03/20,03/06/20,179,22,11,3,2,Golden Ice Cream,2
18603,Lagozon Edutech Pvt Ltd,316074,10010,10023489,220370,01/20/2020,01/22/2020,01/25/2020,130,449,225,166,2,Washington Apple Juice,4
6358,Lagozon Edutech Pvt Ltd,316076,10540,10018885,224216,03/06/20,03/08/20,03/11/20,143,19530,1221,715,16,Fast Buttered Popcorn,5
6596,Lagozon Edutech Pvt Ltd,316077,10933,10027572,221611,02/03/20,02/05/20,02/08/20,181,142,71,53,2,BBB Best Strawberry Jam,3
2111,Lagozon Edutech Pvt Ltd,316078,10528,10023275,221348,02/01/20,02/03/20,02/05/20,134,3482,348,861,10,Fast Low Fat Cookies,1
9059,Lagozon Edutech Pvt Ltd,316080,10506,10025758,219553,01/11/20,01/13/2020,01/16/2020,157,10444,1044,344,10,Tell Tale Almonds,7
9071,Lagozon Edutech Pvt Ltd,316082,10505,10025758,221992,02/08/20,02/10/20,02/13/2020,157,9206,921,468,10,Tell Tale Firm Tofu,8
108668,Lagozon Edutech Pvt Ltd,316083,10398,10025758,219236,01/04/20,01/06/20,01/09/20,157,33,4,23,8,Big Time Frozen Sausage Pizza,8
1903,Lagozon Edutech Pvt Ltd,316084,10841,10025037,222376,02/13/2020,02/15/2020,02/18/2020,145,166,41,76,4,Nationeel Corn Chips,9
11150,Lagozon Edutech Pvt Ltd,316087,10717,10010923,223136,02/21/2020,02/23/2020,02/26/2020,103,124,31,8,4,Imagine Frozen Carrots,5
3862,Lagozon Edutech Pvt Ltd,316088,10589,10020192,224444,03/08/20,03/10/20,03/13/2020,173,148,74,64,2,Colony Cranberry Muffins,5
108698,Lagozon Edutech Pvt Ltd,316090,10241,10025302,220496,01/23/2020,01/25/2020,01/28/2020,108,0,0,14,2,Best Choice Sesame Crackers,7
7996,Lagozon Edutech Pvt Ltd,316094,10279,10010923,221742,02/06/20,02/08/20,02/11/20,103,18,9,26,2,Great Muffins,1
256,Lagozon Edutech Pvt Ltd,316096,10903,10019150,220753,01/25/2020,01/27/2020,01/30/2020,125,3909,652,7,6,Fantastic Rye Bread,7
267,Lagozon Edutech Pvt Ltd,316097,10022,10008602,219452,01/10/20,01/12/20,01/15/2020,103,1441,240,308,6,Blue Label Canned Tomatos,2
157,Lagozon Edutech Pvt Ltd,316098,10589,10025238,224445,03/08/20,03/10/20,03/13/2020,117,148,74,64,2,Colony Cranberry Muffins,4
166,Lagozon Edutech Pvt Ltd,316099,10661,10010923,219354,01/10/20,01/12/20,01/15/2020,103,26,6,7,4,Applause Canned Peaches,5
550,Lagozon Edutech Pvt Ltd,316100,10506,10026291,219554,01/11/20,01/13/2020,01/16/2020,143,6684,836,322,8,Tell Tale Almonds,7
582,Lagozon Edutech Pvt Ltd,316101,10506,10026291,219555,01/11/20,01/13/2020,01/16/2020,143,418,209,80,2,Tell Tale Almonds,8
108646,Lagozon Edutech Pvt Ltd,316102,10690,10010923,219556,01/11/20,01/13/2020,01/16/2020,103,595245,8504,9579,70,Cutting Edge Foot-Long Hot Dogs,1
11900,Lagozon Edutech Pvt Ltd,316103,10637,10025238,226323,03/29/2020,03/31/2020,04/03/20,117,365,182,430,2,Radius Grits,8
13789,Lagozon Edutech Pvt Ltd,316104,10505,10019066,219791,01/13/2020,01/15/2020,01/18/2020,108,1733,124,166,14,Tell Tale Firm Tofu,2
6157,Lagozon Edutech Pvt Ltd,316106,10976,10025063,223137,02/21/2020,02/23/2020,02/26/2020,175,513,128,101,4,Big City Canned Mixed Fruit,7
3414,Lagozon Edutech Pvt Ltd,316107,10347,10022167,219211,01/04/20,01/06/20,01/09/20,154,481720,2867,3908,168,Better Fancy Canned Sardines,8
7511,Lagozon Edutech Pvt Ltd,316108,10373,10022167,220349,01/20/2020,01/22/2020,01/25/2020,154,553810,2517,1200,220,Carlson Blueberry Yogurt,4
3420,Lagozon Edutech Pvt Ltd,316110,10058,10022167,221594,02/03/20,02/05/20,02/08/20,154,72237,451,1183,160,Club Chocolate Milk,1
3410,Lagozon Edutech Pvt Ltd,316112,10010,10022167,220350,01/20/2020,01/22/2020,01/25/2020,154,204879,1601,1568,128,Washington Apple Juice,2
1296,Lagozon Edutech Pvt Ltd,316116,10283,10022167,220352,01/20/2020,01/22/2020,01/25/2020,154,175613,399,606,440,Super Sesame Oil,5
8638,Lagozon Edutech Pvt Ltd,316117,10360,10022167,219767,01/13/2020,01/15/2020,01/18/2020,154,83798,499,1627,168,Carlson Low Fat String Cheese,3
8649,Lagozon Edutech Pvt Ltd,316120,10895,10010923,221890,02/07/20,02/09/20,02/12/20,103,62,15,4,4,Pearl Chardonnay Wine,6
8634,Lagozon Edutech Pvt Ltd,316121,10611,10015275,223824,02/29/2020,03/02/20,03/05/20,160,683,341,78,2,Landslide Salt,8
9456,Lagozon Edutech Pvt Ltd,316122,10714,10018363,221891,02/07/20,02/09/20,02/12/20,117,30,15,3,2,Imagine Frozen Cheese Pizza,9
9973,Lagozon Edutech Pvt Ltd,316123,10295,10011623,222121,02/09/20,02/11/20,02/14/2020,109,189,94,83,2,Super Grape Preserves,1
5109,Lagozon Edutech Pvt Ltd,316125,10299,10025575,222235,02/10/20,02/12/20,02/15/2020,136,38181,2386,1139,16,Super Low Fat Apple Butter,1
108950,Lagozon Edutech Pvt Ltd,316127,10569,10019066,220140,01/18/2020,01/20/2020,01/21/2020,108,32162,2297,269,14,Atomic Spicy Mints,4
3916,Lagozon Edutech Pvt Ltd,316133,10589,10026268,225907,03/26/2020,03/28/2020,03/31/2020,134,593,148,131,4,Colony Cranberry Muffins,4
2804,Lagozon Edutech Pvt Ltd,316134,10002,10024246,220984,01/27/2020,01/29/2020,02/01/20,172,197844,9892,2960,20,Washington Mango Drink,5
12365,Lagozon Edutech Pvt Ltd,316135,10630,10019150,220260,01/19/2020,01/21/2020,01/24/2020,125,349,175,453,2,Token Orange Juice,3
1919,Lagozon Edutech Pvt Ltd,316136,10403,10011093,222896,02/17/2020,02/19/2020,02/22/2020,162,1212970,10108,12931,120,Big Time Frozen Cheese Pizza,9
6504,Lagozon Edutech Pvt Ltd,316140,10986,10023241,219913,01/16/2020,01/18/2020,01/21/2020,109,1624,406,163,4,Even Better String Cheese,7
6515,Lagozon Edutech Pvt Ltd,316141,10029,10023780,221344,02/01/20,02/03/20,01/18/2020,157,124,62,42,2,Blue Label Chicken Ramen Soup,7
20945,Lagozon Edutech Pvt Ltd,316144,10871,10027356,223919,03/01/20,03/03/20,03/06/20,136,11064,922,369,12,Nationeel Raisins,10
108663,Lagozon Edutech Pvt Ltd,316145,10173,10019942,224931,03/14/2020,03/16/2020,03/19/2020,125,499,249,141,2,High Top Asparagus,9
108487,Lagozon Edutech Pvt Ltd,316149,10682,10017638,219248,01/04/20,01/06/20,01/09/20,180,9,2,32,4,Gorilla Whole Milk,6
23638,Lagozon Edutech Pvt Ltd,316152,10009,10021297,219088,01/03/20,01/05/20,01/08/20,130,212,106,94,2,Washington Cranberry Juice,9
21294,Lagozon Edutech Pvt Ltd,316153,10598,10025039,225545,03/21/2020,03/23/2020,03/26/2020,141,21347776,53369,57100,400,Landslide White Sugar,1
3896,Lagozon Edutech Pvt Ltd,316154,10591,10019942,224337,03/07/20,03/09/20,03/12/20,125,2088,348,819,6,Colony Bagels,7
11215,Lagozon Edutech Pvt Ltd,316155,10903,10011089,220499,01/23/2020,01/25/2020,01/28/2020,145,434,217,24,2,Fantastic Rye Bread,7
254,Lagozon Edutech Pvt Ltd,316156,10813,10025515,222535,02/14/2020,02/16/2020,02/19/2020,158,841,210,105,4,Ebony Fresh Lima Beans,5
4679,Lagozon Edutech Pvt Ltd,316158,10501,10024022,220864,01/26/2020,01/28/2020,01/31/2020,144,1905,159,89,12,Tell Tale Dried Mushrooms,2
11621,Lagozon Edutech Pvt Ltd,316159,10378,10025039,223236,02/22/2020,02/24/2020,02/27/2020,141,97384500,97385,91136,1000,Moms Turkey Hot Dogs,7
584,Lagozon Edutech Pvt Ltd,316161,10419,10025039,222658,02/15/2020,02/17/2020,02/20/2020,141,29915552,74789,51827,400,Big Time Frozen Peas,4
17245,Lagozon Edutech Pvt Ltd,316162,10359,10018665,225114,03/16/2020,03/18/2020,03/21/2020,168,146,73,43,2,Carlson String Cheese,9
26079,Lagozon Edutech Pvt Ltd,316164,10592,10006836,219559,01/11/20,01/13/2020,01/16/2020,103,254,127,138,2,Colony Blueberry Muffins,6
21239,Lagozon Edutech Pvt Ltd,316166,10599,10025039,226166,03/28/2020,03/30/2020,04/02/20,141,16018288,40046,37925,400,Landslide French Roast Coffee,4
18917,Lagozon Edutech Pvt Ltd,316167,10840,10025039,225040,03/15/2020,03/17/2020,03/19/2020,141,27564252,50670,51886,544,Nationeel BBQ Potato Chips,6
1300,Lagozon Edutech Pvt Ltd,316170,10409,10027381,219914,01/16/2020,01/18/2020,01/21/2020,113,951,238,139,4,Big Time Beef TV Dinner,3
1172,Lagozon Edutech Pvt Ltd,316171,10909,10025575,219795,01/13/2020,01/15/2020,01/18/2020,136,44954,2248,508,20,Fantastic Wheat Bread,7
15543,Lagozon Edutech Pvt Ltd,316172,10197,10023489,219796,01/13/2020,01/15/2020,01/18/2020,130,227,114,52,2,High Top Golden Delcious Apples,5
18806,Lagozon Edutech Pvt Ltd,316173,10321,10018867,223540,02/27/2020,02/29/2020,03/03/20,158,116,15,20,8,Excellent Apple Juice,1
108564,Lagozon Edutech Pvt Ltd,316176,10589,10025575,224341,03/07/20,03/09/20,03/12/20,136,148,74,64,2,Colony Cranberry Muffins,1
1256,Lagozon Edutech Pvt Ltd,316177,10973,10017576,219094,01/03/20,01/05/20,01/08/20,176,1409,352,319,4,Just Right Fancy Canned Oysters,5
14042,Lagozon Edutech Pvt Ltd,316178,10883,10019066,219797,01/13/2020,01/15/2020,01/18/2020,108,665,333,295,2,Monarch Ravioli,5
16682,Lagozon Edutech Pvt Ltd,316179,10409,10019066,223238,02/22/2020,02/24/2020,02/27/2020,108,951,238,139,4,Big Time Beef TV Dinner,7
6561,Lagozon Edutech Pvt Ltd,316180,10871,10019066,223929,03/01/20,03/03/20,03/06/20,108,307,154,57,2,Nationeel Raisins,5
7490,Lagozon Edutech Pvt Ltd,316183,10282,10021223,221347,02/01/20,02/03/20,01/21/2020,163,241,120,187,2,Great Wheat Bread,6
10704,Lagozon Edutech Pvt Ltd,316185,10414,10022167,221596,02/03/20,02/05/20,02/08/20,154,9955,332,237,30,Big Time Ice Cream,5
